Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
présentation,DONNÉES DÉMOGRAPHIQUES,demog_healthcare_ptfacing,radio,Face au patient,"1, Oui | 0, Non | 99, Inconnu",,,,,[demog_healthcare] = '1',,"Il s'agit d'un patient qui travaille dans le secteur des soins de santé et qui dispense des soins dans un environnement en contact avec les patients (c'est-à-dire des rôles qui impliquent une interaction directe avec les patients). ",Sélectionnez l'option la plus appropriée.,SNOMED,"223366009, Healthcare professional (occupation)",,,risk_factor_socio,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,0,0,0,0,0,0
présentation,DONNÉES DÉMOGRAPHIQUES,demog_healthcare_expbiosample,radio,Exposé à des échantillons biologiques,"1, Oui | 0, Non | 99, Inconnu",,,,,[demog_healthcare] = '1',,"Il s'agit d'un patient qui travaille dans le secteur des soins de santé et qui dispense des soins dans des environnements non en contact avec les patients, mais qui est exposé à des échantillons biologiques (par exemple, le personnel de laboratoire, les personnes chargées du traitement des déchets médicaux).",Sélectionnez l'option la plus appropriée.,SNOMED,"223366009, Healthcare professional (occupation)",,,risk_factor_socio,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,0,0,0,0,0,0
présentation,DONNÉES DÉMOGRAPHIQUES,demog_riskoccupa,user_list,Occupation du patient,,,,,demographics_Occupation,,,Cela fait référence à l'activité principale qu'une personne fait pour gagner sa vie.,Sélectionnez tout ce qui s'applique.,,,,,risk_factor_socio,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,
présentation,DONNÉES DÉMOGRAPHIQUES,demog_occupation,radio,Emplacement principal de l'occupation,"1, Télétravail ou sans emploi | 2, À l'intérieur - bureau/santé/éducation/hôtellerie/commerce/domicile | 3, À l'intérieur - usine | 8, À l'extérieur - contact avec des animaux (vétérinaire, éleveur, abattoir) | 4, À l'extérieur - agriculture/sylviculture/pêche | 5, À l'extérieur - construction/industrie/exploitation minière | 6, Forces armées | 7, Étudiant | 99, Inconnu | 88, Autre",,,,,,,"Il s'agit du lieu où le patient effectue la majeure partie du travail lié à sa profession actuelle. ",Sélectionnez l'option la plus appropriée qui représente l'emplacement principal de l'occupation.,,,,,risk_factor_socio,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,0
présentation,DONNÉES DÉMOGRAPHIQUES,demog_occupation_oth,text,Si autre: spécifiez l'emplacement principal de l'occupation,,,,,,[demog_occupation]='88',,Il s'agit du lieu où le patient effectue la majeure partie du travail lié à sa profession actuelle.,"Si «autre», spécifiez l'emplacement principal de l'occupation.",,,,,risk_factor_socio,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,
présentation,DONNÉES DÉMOGRAPHIQUES,demog_residence,radio,Ville de la résidence du patient,"1, Identique à l'établissement de santé | 2, Différent de l'établissement de santé | 99, Inconnu",,,,,,,Il s'agit de la ville où une personne réside de manière plus que temporaire ou permanente.,"Si la ville de résidence du patient est différente de la ville dans laquelle se trouve cet établissement de santé, spécifiez la région de résidence du patient ci-dessous.",SNOMED,"433178008, City of residence (observable entity)","C2316883, City of residence",,risk_factor_socio,,,1.0,,,,,1.0,,,,,,,1.0,0,0,0,0,0,0
présentation,DONNÉES DÉMOGRAPHIQUES,demog_residence_oth,text,"S'il est différent de l'établissement de cas de santé, spécifiez la région de résidence du patient.",,,,,,[demog_residence]='2',,Il s'agit de la ville où une personne réside de manière plus que temporaire ou permanente.,"Si «différent de l'établissement de cas de santé», spécifiez la région de résidence du patient.",SNOMED,"433178008, City of residence (observable entity)","C2316883, City of residence",,risk_factor_socio,,,1.0,,,,,1.0,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_travel,radio,Le patient a-t-il voyagé en dehors de sa région de résidence au cours des 14 derniers jours ?,"1, Oui | 0, Non | 99, Inconnu",,,,,,,"Il s'agit des déplacements vers une autre ville ou région, une autre partie du pays ou à l'étranger dans les 14 jours précédant l'apparition des symptômes liés à la maladie actuelle.","Indiquez « Oui » si le patient s'est rendu dans une autre ville ou région, dans une autre partie du pays ou à l'étranger dans les 14 jours précédant l'apparition des symptômes liés à la maladie actuelle.",SNOMED,"129018004, Traveling (observable entity)","C0040802, travel",,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_travel_loc,notes,Précisez toutes les villes et régions de voyage,,,,,,[expo14_travel] = '1',,Il s'agit de toutes les villes ou régions où le patient s'est rendu dans les 14 jours précédant l'apparition des symptômes liés à la maladie actuelle.,"Si le patient s'est éloigné de son lieu de résidence habituel dans les 14 jours précédant l'apparition des symptômes, indiquez le ou les lieux visités.",,,,,,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_yn,radio,Antécédents de contact avec un cas humain suspecté ou confirmé de même pathogène?,"1, Oui | 0, Non | 99, Inconnu",,,,,,,"Cela fait référence au patient ayant des antécédents de contact avec toute personne présentant des symptômes similaires ou avec un cas confirmé connu, ou avec du matériel contaminé à partir d'un cas suspecté ou confirmé (par exemple, les liquides corporels, les objets, la literie, etc.).","Indiquez «oui», si le patient a des antécédents de contact avec toute personne présentant des symptômes similaires ou avec un cas confirmé connu, ou avec du matériel contaminé à partir d'un cas suspecté ou confirmé (par exemple, les fluides corporels, les objets, la literie, etc.).",,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typecomm,radio,Contact communautaire,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1',,Il s'agit du mode d'exposition à un cas suspect ou confirmé. Le contact communautaire désigne une exposition en dehors d'un établissement de santé.,Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typevert,radio,Transmission verticale,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1' and  [demog_calcage_days]<365,,Il s'agit du mode d'exposition à un cas suspect ou confirmé. La transmission verticale désigne la transmission de la mère à l'enfant.,Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,1.0,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typehcw,radio,Exposition aux agents de santé,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1' and  [demog_calcage_days]>5840,,Cela fait référence au mode d'exposition à un cas suspecté ou confirmé. L'exposition aux agents de santé fait référence à un événement d'exposition dans un cadre de soins de santé.,Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typesext,radio,Transmission sexuelle,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1' and  [demog_calcage_days]>5840,,Cela fait référence au mode d'exposition à un cas suspecté ou confirmé. La transmission sexuelle fait référence à une infection propagée par un contact sexuel.,Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typefaml,radio,Contacts familiaux / ménagers,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1',,Cela fait référence au mode d'exposition à un cas suspecté ou confirmé. Les contacts familiaux / ménagers se réfèrent à la transmission des infections de personnes qui s'attendent à partager des logements la plupart du temps (et donc pour qui continuer un contact étroit est inévitable),Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typeschool,radio,Exposition dans le cadre de la garde d'enfants/à l'école,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1',,Il s'agit du mode d'exposition à un cas suspect ou confirmé survenant dans des structures d'accueil pour enfants ou dans le cadre scolaire.,Indiquez « Oui » si le patient a été exposé à un cas humain suspect ou confirmé de cette manière.,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typeoth,radio,Autre type d'exposition humaine,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_yn]='1',,Cela fait référence à d'autres mode (s) d'exposition à un cas suspecté ou confirmé non spécifié ci-dessus.,Indiquez «oui» si le patient a connu ce mode d'exposition à un cas humain suspecté ou confirmé.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_typeoth_spec,text,Précisez l'autre type d'exposition humaine,,,,,,[expo14_typeoth]='1',,Il s'agit des autres modes d'exposition à un cas suspect ou confirmé non spécifiés ci-dessus.,"Si « Autre », précisez le mode d'exposition à un cas suspect ou confirmé.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_date,date_dmy,Date de contact avec un dossier suspecté ou confirmé,,date_dmy,,today,,[expo14_yn]='1',,"Cela fait référence à la date de contact avec toute personne présentant des symptômes similaires ou avec un cas confirmé connu, ou avec du matériau contaminé à partir d'un cas suspecté ou confirmé (par exemple, fluides corporels, objets, literie, etc.).",Écrivez la date de contact avec un cas humain suspecté ou confirmé au format DD / mm / yyyy.,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_setting,radio,Paramètre de contact,"1, Ménage | 2, Professionnel | 4, Établissement de santé | 99, Inconnu | 88, Autre",,,,,,,Cela fait référence à l'environnement dans lequel la personne peut être en contact avec un cas suspecté ou confirmé.,Sélectionnez l'option la plus appropriée qui représente le paramètre de contact avec un cas humain confirmé ou suspecté.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_setting_oth,text,Si autre: spécifiez le paramètre de contact,,,,,,[expo14_setting]='88',,Cela fait référence à l'environnement dans lequel la personne peut être en contact avec un cas suspecté ou confirmé.,"Si «autre», spécifiez le paramètre de contact avec un cas confirmé ou suspecté.",,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon,radio,"Y a-t-il eu un contact avec des animaux, des refuges pour animaux, de la viande ou d'autres produits d'origine animale au cours des 14 derniers jours ?","1, Oui | 0, Non | 99, Inconnu",,,,,,,"Il s'agit du contact avec des animaux, des élevages, de la viande ou d'autres produits d'origine animale au cours des 14 derniers jours.","Indiquez « Oui » si le patient a été en contact avec des animaux, des refuges pour animaux, de la viande ou d'autres produits d'origine animale au cours des 14 derniers jours.",,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_date,date_dmy,Date du contact avec une source animale suspecte ou confirmée,,date_dmy,,today,,[expo14_ancon]='1',,"Il s'agit de la date du contact avec des animaux, des élevages, de la viande ou d'autres produits d'origine animale au cours des 14 derniers jours.","Indiquez la date du contact avec des animaux, des refuges pour animaux, de la viande ou d'autres produits d'origine animale au cours des 14 derniers jours, au format JJ/MM/AAAA.",,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,0,0,0,0,
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_lstock,radio,Contact avec du bétail,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_ancon]='1',,"Il s'agit du contact avec des oiseaux vivants (par exemple, poulets, dindes, canards) au cours des 14 derniers jours.",Indiquez « Oui » si le patient a été exposé à ce risque au cours des 14 derniers jours.,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_lstock_type,checkbox,Type de bétail,"1, Volailles/oiseaux | 2, Vaches laitières/équipement | 3, Autres bovins | 4, les porcs",,,,,[expo14_ancon_lstock] = '1',,"Il s'agit d'un contact avec des oiseaux vivants (par exemple poulets, dindes, canards) survenu au cours des 14 derniers jours.",Indiquez « Oui » si le patient a vécu cela au cours des 14 derniers jours.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_lstock_cttype,checkbox,Précisez le type de contact,"1, Chasse | 2, Préparation | 3, Manipulation | 4, Consommation (non transformé / insuffisamment cuit / cru) | 5, Commerce | 6, Excréments ou nids d'animaux | 7, Animal malade ou mort | 99, Inconnu | 88, Autre",,,,,[expo14_ancon_lstock] = '1',,"Il s'agit du ou des types de contact avec des animaux au cours des 14 derniers jours. La chasse comprend la découverte ou la mise à mort d'animaux à des fins alimentaires ou sportives. La préparation comprend le dépouillement, le dépeçage ou la découpe d'animaux destinés à la consommation. La manipulation comprend le fait de toucher, de caresser ou de partager l'espace de vie d'animaux. La consommation comprend l'ingestion de parties d'animaux non transformées, insuffisamment cuites ou crues. Le commerce comprend le contact avec des animaux dans le cadre de la vente, de l'achat ou de l'échange d'animaux. Les excréments ou nids d'animaux comprennent le contact avec les excréments, les nids ou les abris d'animaux. Les animaux malades ou morts désignent le contact avec un animal malade ou mort, mais pas la participation à une opération chirurgicale ou à une autopsie sur un animal (question distincte). ",Sélectionnez tous les types de contact avec des animaux qui ont eu lieu au cours des 14 derniers jours.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_nhprim,radio,Contact avec des primates non humains,"1, Oui | 0, Non | 99, Inconnu",,,,,[expo14_ancon]='1',,"Il s'agit du contact avec des primates non humains (un groupe de mammifères composé de singes  et de grands singes  et de prosimiens, tels que les lémuriens) au cours des 14 derniers jours.",Indiquez « Oui » si le patient a été exposé à ce risque au cours des 14 derniers jours.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
présentation,EXPOSITION AU COURS DES 14 JOURS PRÉCÉDENTS,expo14_ancon_nhprim_type,checkbox,Type de primates non humains,"1, Singes | 2, singes",,,,,[expo14_ancon_nhprim]='1',,Il s'agit de contacts avec des singes survenus au cours des 14 derniers jours.,Indiquez « Oui » si le patient a vécu cela au cours des 14 derniers jours.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
