Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_lstock_type,Tipo de ganado,"1, Aves de corral/aves | 2, Vacas lecheras/equipos | 3, Otros bovinos | 4, cerdos","Se refiere al contacto con aves vivas (por ejemplo, pollos, pavos, patos) que se produjo en los últimos 14 días.",Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_lstock_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimentarios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para el consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por la venta, compra o intercambio de animales. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugía o necropsia de animales (pregunta aparte). ",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_nhprim,Contacto con primates no humanos,"1, Sí | 0, No | 99, Desconocido","Se refiere al contacto con primates no humanos (un grupo de mamíferos compuesto por simios  monos y simios  y prosimios, como los lémures) que se ha producido en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_nhprim_type,Tipo de primates no humanos,"1, monos | 2, simios",Se refiere al contacto con monos ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_nhprim_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que haya tenido lugar en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimenticios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por la venta, compra o intercambio de animales. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugía o necropsia de animales (pregunta separada). ",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_rodent,Contacto con roedores,"1, Sí | 0, No | 99, Desconocido","Se refiere al contacto con roedores (por ejemplo, ratas, ratones, ardillas) que se ha producido en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_rodent_type,Tipo de roedores,"1, ratas | 2, ratones | 3, ardillas",Se refiere al contacto con ratas ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_rodent_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que se ha producido en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimenticios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por venta, compra o intercambio. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugía o necropsia de animales (pregunta aparte). ",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets,Contacto con animales domésticos,"1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con animales domésticos (excluidos los roedores) que haya tenido lugar en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets_type,Tipo de mascotas,"1, gatos | 2, perros",Se refiere al contacto con gatos ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que haya tenido lugar en los últimos 14 días. La caza incluye encontrar o matar animales para alimentarse o por deporte. La preparación incluye desollar, despiezar o descuartizar animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye ingerir partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por vender, comprar o intercambiar animales. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugía o necropsia de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildlife,Contacto con animales salvajes,"1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con animales considerados salvajes o asilvestrados o no adaptados para el uso doméstico que se haya producido en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildelife_type,tipo de vida silvestre,"1, Murciélagos |88, Otros",Se refiere al contacto con murciélagos ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.,2,0,0,0,0,1
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildelife_oth,Especifique otro tipo de vida silvestre,,,,2,0,0,,,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildlife_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que se ha producido en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimentarios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales para su venta, compra o intercambio. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugías o necropsias de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_unpasteur,"Contacto con leche sin pasteurizar o productos lácteos crudos, o consumo de los mismos","1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con leche o productos lácteos no pasteurizados o al consumo de los mismos en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_visitzoo,"Visita a un mercado de animales vivos, una granja o un zoológico","1, Sí | 0, No | 99, Desconocido","Se refiere a la visita a un mercado de animales vivos, una granja o un zoológico en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_animalsurg,Participación en una cirugía o necropsia de animales,"1, Sí | 0, No | 99, Desconocido",Se refiere a la participación en cirugía o necropsia de animales en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_bite,"Cualquier picadura de insecto o artrópodo (p. ej., mosquitos, garrapatas)","1, sí | 0, No | 99, Desconocido",,,2,0,0,,,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other,Otro contacto con animales no mencionado anteriormente,"1, Sí | 0, No | 99, Desconocido","Se refiere a otro contacto con animales, no incluido en la lista anterior, que haya tenido lugar en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other_spec,Especifique los contactos con animales no mencionados anteriormente,,"Se refiere a otro contacto con animales, no incluido en la lista anterior, que haya tenido lugar en los últimos 14 días.","Si «Sí», especifique cualquier otro contacto con animales que haya tenido en los últimos 14 días.",2,0,0,0,0,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que se han producido en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimentarios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por venta, compra o intercambio. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugías o necropsias de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_house,¿Algún miembro del hogar malvado en las dos semanas anteriores a la admisión del caso?,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier miembro del hogar del caso sospechoso/confirmado que haya estado enfermo en las dos semanas anteriores al ingreso del caso. ",Indique «Sí» si algún miembro del hogar del caso sospechoso/confirmado se ha encontrado mal en las dos semanas anteriores al ingreso del caso.,2,0,0,0,0,0
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_house_sys,¿Qué sistema(s) está(n) afectado(s)? (marque todos los que correspondan),"1, Respiratorio | 2, Gastrointestinal | 3, Cardiovascular | 4, Sistema nervioso central | 5, Sistema nervioso periférico | 6, Mucocutáneo | 7, Ocular | 99, Desconocido | 88, Otro",Se refiere al sistema o sistemas corporales de los miembros del hogar que se encontraban enfermos y que se vieron afectados durante la enfermedad.,Seleccione todos los sistemas que se hayan visto afectados.,2,0,0,0,0,0
