Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
apresentação,DEMOGRAFIA,demog_occupation,radio,Localização primária de ocupação,"1, Trabalho em casa ou desempregado | 2, Interior - escritório/saúde/educação/hotelaria/negócios/residências | 3, Interior - fábrica | 8, Exterior - contato com animais (veterinário, criador de animais, trabalhador de matadouro) | 4, Ao ar livre - agricultura/silvicultura/pesca | 5, Ao ar livre - construção/indústria/mineração | 6, Forças Armadas | 7, Estudante | 99, Desconhecido | 88, Outros",,,,,,,"Refere-se ao local onde o paciente realiza a maior parte do trabalho relacionado à sua ocupação atual. ",Selecione a opção mais apropriada que representa a localização principal da ocupação.,,,,,risk_factor_socio,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,0
apresentação,DEMOGRAFIA,demog_occupation_oth,text,Se o outro: especifique a localização primária da ocupação,,,,,,[demog_occupation]='88',,Refere-se ao local onde o paciente realiza a maior parte do trabalho relacionado à sua ocupação atual.,"Se 'outro', especifique a localização principal da ocupação.",,,,,risk_factor_socio,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,
apresentação,DEMOGRAFIA,demog_residence,radio,Cidade da residência do paciente,"1, O mesmo que o estabelecimento de saúde | 2, Diferente do estabelecimento de saúde | 99, Desconhecido",,,,,,,Refere-se à cidade onde uma pessoa reside mais do que temporariamente ou vive permanentemente.,"Se a cidade de residência do paciente for diferente da cidade em que esta instalação de saúde está localizada, especifique a região de residência do paciente abaixo.",SNOMED,"433178008, City of residence (observable entity)","C2316883, City of residence",,risk_factor_socio,,,1.0,,,,,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,DEMOGRAFIA,demog_residence_oth,text,"Se diferente da instalação de casos de saúde, especifique a região de residência do paciente.",,,,,,[demog_residence]='2',,Refere-se à cidade onde uma pessoa reside mais do que temporariamente ou vive permanentemente.,"Se 'diferente de instalações de casos de saúde', especifique a região de residência do paciente.",SNOMED,"433178008, City of residence (observable entity)","C2316883, City of residence",,risk_factor_socio,,,1.0,,,,,1.0,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_travel,radio,O paciente viajou para fora de sua região de origem nos últimos 14 dias?,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se a viagens para outra cidade/município ou região, outra parte do país ou para o exterior, para outro país, nos 14 dias anteriores ao início dos sintomas relacionados à doença atual.","Indique “Sim” se o paciente viajou para outra cidade/município ou região, outra parte do país ou para o exterior para outro país nos 14 dias anteriores ao início dos sintomas relacionados à doença atual.",SNOMED,"129018004, Traveling (observable entity)","C0040802, travel",,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_travel_loc,notes,Especifique todas as cidades ou vilas e regiões de viagem,,,,,,[expo14_travel] = '1',,Refere-se a todas as cidades ou vilas e regiões para as quais o paciente viajou nos 14 dias anteriores ao início dos sintomas relacionados com a doença atual.,"Se o paciente viajou para fora do seu local de residência habitual nos 14 dias anteriores ao início dos sintomas, insira o(s) local(is) visitado(s).",,,,,,,,1.0,1.0,,,,1.0,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_yn,radio,História de contato com o caso humano suspeito ou confirmado do mesmo patógeno?,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Isso se refere ao paciente ter um histórico de contato com qualquer pessoa que apresente sintomas semelhantes ou com caso confirmado conhecido, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, cama etc.).","Indique 'sim', se o paciente tiver um histórico de contato com qualquer pessoa que apresente sintomas semelhantes ou com caso confirmado conhecido, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, roupas de cama etc.).",,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typecomm,radio,Contato da comunidade,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1',,Refere-se ao modo de exposição a um caso suspeito ou confirmado. O contato comunitário refere-se a um evento de exposição fora do ambiente de saúde.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typevert,radio,Transmissão vertical,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1' and  [demog_calcage_days]<365,,Refere-se ao modo de exposição a um caso suspeito ou confirmado. A transmissão vertical refere-se à transmissão de mãe para filho.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,1.0,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typehcw,radio,Exposição dos trabalhadores da saúde,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1' and  [demog_calcage_days]>5840,,Isso se refere ao modo de exposição a um caso suspeito ou confirmado. A exposição aos trabalhadores da saúde refere -se a um evento de exposição em um ambiente de saúde.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typesext,radio,Transmissão sexual,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1' and  [demog_calcage_days]>5840,,Isso se refere ao modo de exposição a um caso suspeito ou confirmado. A transmissão sexual refere -se à infecção propagada pelo contato sexual.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typefaml,radio,Contatos familiares / domésticos,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1',,"Isso se refere ao modo de exposição a um caso suspeito ou confirmado. O contato familiar / doméstico refere -se à transmissão de infecção de indivíduos que esperam compartilhar acomodações de vida na maioria dos dias (e, portanto, para quem contínuo contato próximo é inevitável)",Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typeschool,radio,Exposição em creches/escolas,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1',,Refere-se ao modo de exposição a um caso suspeito ou confirmado ocorrido em creches ou exposições relacionadas à escola.,Indique “Sim” se o paciente tiver sido exposto a um caso humano suspeito ou confirmado.,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typeoth,radio,Outro tipo de exposição humana,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_yn]='1',,Isso se refere a outros modos de exposição a um caso suspeito ou confirmado não especificado acima.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,SNOMED,"277057000, Community acquired (qualifier value) | 1290740005, Vertical transmission (qualifier value) | 8098009, Sexually transmitted infectious disease (disorder)","C5392207, Community Transmission | C0242648, Vertical Disease Transmission | C0036916, Sexually Transmitted Diseases",,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_typeoth_spec,text,Especifique outro tipo de exposição humana,,,,,,[expo14_typeoth]='1',,Refere-se a outros modos de exposição a um caso suspeito ou confirmado não especificados acima.,"Se “Outro”, especifique o modo de exposição a um caso suspeito ou confirmado.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_date,date_dmy,Data de contato com caso suspeito ou confirmado,,date_dmy,,today,,[expo14_yn]='1',,"Isso se refere à data de contato com qualquer pessoa que apresente sintomas semelhantes ou com casos confirmados conhecidos, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, cama etc.).",Escreva a data de contato com o caso humano suspeito ou confirmado no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_setting,radio,Configuração de contato,"1, Domicílio | 2, Profissional | 4, Centro de saúde | 99, Desconhecido | 88, Outro",,,,,,,Isso se refere ao ambiente em que a pessoa pode ter entrado em contato com um caso suspeito ou confirmado.,Selecione a opção mais apropriada que representa a configuração de contato com um caso humano confirmado ou suspeito.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_setting_oth,text,Se o outro: especifique a configuração de contato,,,,,,[expo14_setting]='88',,Isso se refere ao ambiente em que a pessoa pode ter entrado em contato com um caso suspeito ou confirmado.,"Se 'outro', especifique a configuração de contato com um caso confirmado ou suspeito.",,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon,radio,"Qualquer contato com animais, criadouros, carnes ou outros produtos de origem animal nos últimos 14 dias?","1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se ao contato com animais, locais onde vivem animais, carnes ou outros produtos de origem animal ocorrido nos últimos 14 dias.","Indique “Sim” se o paciente teve contato com animais, locais onde vivem animais, carnes ou outros produtos de origem animal nos últimos 14 dias.",,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_date,date_dmy,Data do contato com fonte animal suspeita ou confirmada,,date_dmy,,today,,[expo14_ancon]='1',,"Refere-se à data do contato com animais, locais onde vivem animais, carnes ou outros produtos de origem animal ocorrido nos últimos 14 dias.","Escreva a data do contato com animais, locais onde vivem animais, carnes ou outros produtos de origem animal nos últimos 14 dias, no formato DD/MM/AAAA.",,,,,,,1.0,,,,,1.0,1.0,,,,,,,,0,0,0,0,0,
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_lstock,radio,Contato com gado,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_ancon]='1',,"Refere-se ao contato com aves vivas (por exemplo, galinhas, perus, patos) ocorrido nos últimos 14 dias.",Indique “Sim” se o paciente apresentou isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_lstock_type,checkbox,Tipo de gado,"1, Aves/pássaros | 2, Vacas leiteiras/equipamentos | 3, Outros bovinos | 4, Porcos",,,,,[expo14_ancon_lstock] = '1',,"Refere-se ao contacto com aves vivas (por exemplo, galinhas, perus, patos) que ocorreu nos últimos 14 dias.",Indique 'Sim' se o paciente passou por isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_lstock_cttype,checkbox,Especifique o tipo de contato,"1, Caça | 2, Preparação | 3, Manuseio | 4, Consumo (não processado/mal cozido/cru) | 5, Comércio | 6, Fezes ou ninhos de animais | 7, Animal doente ou morto | 99, Desconhecido | 88, Outros",,,,,[expo14_ancon_lstock] = '1',,"Refere-se ao(s) tipo(s) de contato com animais ocorrido(s) nos últimos 14 dias. A caça inclui encontrar ou matar animais para alimentação ou esporte. A preparação inclui esfolar, limpar ou abater animais para consumo. O manuseio inclui tocar, acariciar ou compartilhar o espaço de convivência com animais. O consumo inclui a ingestão de partes não processadas, mal cozidas ou cruas de animais. O comércio inclui o contato com animais proveniente da venda, compra ou troca de animais. Fezes ou ninhos de animais incluem o contato com fezes, ninhos ou habitações de animais. Animais doentes ou mortos referem-se ao contato com um animal doente ou morto, mas não à participação em cirurgias ou necropsias em animais (pergunta separada).",Selecione todos os tipos de contato com animais que ocorreram nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_nhprim,radio,Contato com primatas não humanos,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_ancon]='1',,"Refere-se ao contato com primatas não humanos (um grupo de mamíferos composto por símios, macacos e prosímios, como lêmures) que ocorreu nos últimos 14 dias.",Indique “Sim” se o paciente apresentou isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_nhprim_type,checkbox,Tipo de primatas não humanos,"1, Macacos | 2, Macacos",,,,,[expo14_ancon_nhprim]='1',,Refere-se ao contato com macacos ocorrido nos últimos 14 dias.,Indique 'Sim' se o paciente passou por isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_nhprim_cttype,checkbox,Especifique o tipo de contato,"1, Caça | 2, Preparação | 3, Manuseio | 4, Consumo (não processado/mal cozido/cru) | 5, Comércio | 6, Fezes ou ninhos de animais | 7, Animais doentes ou mortos | 99, Desconhecido | 88, Outros",,,,,[expo14_ancon_nhprim]='1',,"Refere-se ao(s) tipo(s) de contato com animais ocorrido(s) nos últimos 14 dias. A caça inclui encontrar ou matar animais para alimentação ou esporte. A preparação inclui esfolar, limpar ou abater animais para consumo. O manuseio inclui tocar, acariciar ou compartilhar o espaço de convivência com animais. O consumo inclui a ingestão de partes de animais não processadas, mal cozidas ou cruas. O comércio inclui o contato com animais proveniente da venda, compra ou troca de animais. Fezes ou ninhos de animais incluem o contato com fezes, ninhos ou habitações de animais. Animais doentes ou mortos referem-se ao contato com um animal doente ou morto, mas não à participação em cirurgias ou necropsias de animais (pergunta separada). ",Selecione todos os tipos de contato com animais que ocorreram nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_rodent,radio,Contato com roedores,"1, Sim | 0, Não | 99, Desconhecido",,,,,[expo14_ancon]='1',,"Refere-se ao contato com roedores (por exemplo, ratos, camundongos, esquilos) que ocorreu nos últimos 14 dias.",Indique “Sim” se o paciente apresentou isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_rodent_type,checkbox,Tipo de roedor,"1, Ratos | 2, ratos | 3, esquilos",,,,,[expo14_ancon_rodent] = '1',,Refere-se ao contato com ratos ocorrido nos últimos 14 dias.,Indique 'Sim' se o paciente passou por isso nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,HISTÓRICO DE EXPOSIÇÃO NOS ÚLTIMOS 14 DIAS,expo14_ancon_rodent_cttype,checkbox,Especifique o tipo de contato,"1, Caça | 2, Preparação | 3, Manuseamento | 4, Consumo (não transformado/mal cozinhado/cru) | 5, Comércio | 6, Fezes ou ninhos de animais | 7, Animal doente ou morto | 99, Desconhecido | 88, Outros",,,,,[expo14_ancon_rodent] = '1',,"Refere-se ao(s) tipo(s) de contato com animais ocorrido(s) nos últimos 14 dias. A caça inclui encontrar ou matar animais para alimentação ou esporte. A preparação inclui esfolar, limpar ou abater animais para consumo. O manuseio inclui tocar, acariciar ou compartilhar o espaço de convivência com animais. O consumo inclui a ingestão de partes de animais não processadas, mal cozidas ou cruas. O comércio inclui o contato com animais proveniente da venda, compra ou troca de animais. Fezes ou ninhos de animais incluem o contato com fezes, ninhos ou habitações de animais. Animais doentes ou mortos referem-se ao contato com um animal doente ou morto, mas não à participação em cirurgias ou necropsias de animais (pergunta separada). ",Selecione todos os tipos de contato com animais que ocorreram nos últimos 14 dias.,,,,,,,1.0,,,,,1.0,,,,,,,,,0,0,0,0,0,0
